epoch,acc,loss,val_acc,val_loss
40,0.6693284268640222,0.9548100726102181,0.6267294671593745,1.0629487244353633
41,0.667157313709645,0.9500493479125962,0.657639093300087,0.9968882896003914
42,0.6725666973321067,0.9384218365507819,0.6464527524461597,1.0223545462094863
43,0.6713523459127438,0.9391101887495888,0.6370326759255841,1.0369343628839847
44,0.6741122355149664,0.9373102653015614,0.6638210185282294,0.9886560383213595
45,0.6789328426862925,0.9293622704306763,0.6308507506974417,1.0562710267219397
46,0.6785280588809349,0.9300160855597712,0.6318810715337062,1.0540499674210593
47,0.678601655935956,0.928210029446322,0.6622019429258785,1.0015309821306553
48,0.68011039558637,0.9201692176588984,0.6411539594110125,1.0390530455487947
49,0.6792640294454025,0.9262154992414157,0.6465999411245217,1.0213160027045518
50,0.682428702855176,0.9134391614506853,0.6526346776918485,1.0184938813224413
51,0.684231830733351,0.9115333985668207,0.6661760376627599,0.9801325294106085
52,0.6885740570421052,0.9008892458825344,0.6546953194170164,1.0054204556953918
53,0.6864765409394592,0.9025534005985418,0.6498380924169548,1.0231295370304623
54,0.686255749774396,0.9022145406368575,0.6483662054578733,1.0163027733818797
55,0.6858509659657482,0.8987337334592516,0.6619075654814234,0.9881575156528528
56,0.6861821527155365,0.8985758529459542,0.6346776567910537,1.0939718933711868
57,0.6901563937486369,0.8927785660459453,0.6707388872183664,0.958670182248442
58,0.6907451701942889,0.8925682601384757,0.6445392993993537,1.027588666555704
59,0.6912603495860166,0.8917078442670056,0.6393876950337952,1.0653512059922845
60,0.6944986200617779,0.8847325087646443,0.6532234324228423,1.0002083909802835
61,0.6937626494984069,0.8860026348328086,0.6574919046041788,1.0012229203054896
62,0.6926954921868929,0.8839661861409149,0.6451280542005327,1.025224566600026
63,0.700680772773476,0.8739254818844379,0.643361789796996,1.033073992546004
64,0.6974425023064881,0.8766546759741396,0.6507212246450425,1.0015798239873583
65,0.6912971481206556,0.885489005441499,0.6561672063936442,0.9785761131866911
66,0.6950873965085266,0.8725205419780798,0.6414483367677363,1.0323634207301327
67,0.6960441582380574,0.8791061408714954,0.6561672063936442,0.9950343556954364
68,0.7165409383646588,0.8141007695487583,0.6863408890548158,0.9152548908660929
69,0.7261085556588703,0.7913925805833215,0.6882543421016218,0.9058723870992731
70,0.7290892364327362,0.7792044454281113,0.6866352664466321,0.9084095096531987
71,0.7283532658737519,0.7757020233043751,0.6857521342711832,0.9068367557733382
72,0.7285372585140464,0.7672659320971674,0.686340889002177,0.9043399253802542
73,0.7333210671638938,0.7586731829638863,0.6826611716044731,0.912428097774746
74,0.7356393744294097,0.7536910804017707,0.6850161907390037,0.9032583905908688
75,0.7368169273272938,0.7529772238700677,0.6848690020957343,0.9070332435814815
76,0.7343882244754079,0.7537917335864701,0.684427435955371,0.902898132397492
77,0.7358601655999564,0.7489442344839242,0.6842802472594629,0.9105760469870389
78,0.7380312787554302,0.7443797119692476,0.6838386811717384,0.9051430514885602
79,0.7349770009265433,0.744041939733658,0.6878127759612586,0.9053661237403088
80,0.737773689059018,0.7501271359593691,0.6820724168208405,0.9101775264894397
81,0.740680772773476,0.7356071817863942,0.6850161907390037,0.910318207312655
82,0.7379576816971191,0.7365637000175167,0.6851633794349118,0.9104855991757403
83,0.7386936522561032,0.7393958287120633,0.6833971151191065,0.9088671153385498
84,0.74163753449862,0.7346739131700257,0.6826611716044731,0.916304110480576
85,0.7399448022101051,0.7370590678605884,0.6828083603003813,0.906782698010149
86,0.7379576816949257,0.7360062702028929,0.6857521342536369,0.9059534318348152
87,0.7408279668879049,0.7264275200167378,0.6844274359904635,0.9062122423262114
88,0.7436614535440517,0.7310379896716668,0.6833971150840139,0.906370604603228
89,0.7453173873067012,0.7208481948377895,0.6831027376921976,0.9049510199215821
90,0.7459061637545465,0.7186084089788035,0.685457756826728,0.9059559078928229
91,0.7459061637600299,0.7228851885299893,0.6841330585635547,0.905414781413922
92,0.7453541858369535,0.7188218771303698,0.6853105681308199,0.9053463806887041
93,0.7452805887808357,0.7201281271555496,0.6861937003062689,0.9041293545754685
94,0.7493652253953711,0.7166839543985685,0.6860465116103607,0.9044274912183693
95,0.7490340386406478,0.7131859705628006,0.6858993229144525,0.9064087426623844
96,0.7475620975204861,0.7156053452197849,0.6860465116103607,0.9051278392321789
97,0.7466053357887619,0.716884815719222,0.6851633794349118,0.905648685866747
98,0.7449494020250157,0.7146270691372434,0.6858993229144525,0.905777573094215
99,0.7460533578700721,0.7118825722135528,0.6858993229144525,0.9051579510881369
100,0.7475252989946206,0.7148353067690227,0.685457756826728,0.9044839419931182
101,0.7455381784750544,0.7180149159019106,0.6858993229144525,0.9053461265486761
102,0.7460533578722655,0.7150436099428811,0.6857521342185444,0.9047890915076172
103,0.7453909843628189,0.7161359556728036,0.6845746246512792,0.9059098766837571
104,0.7516835326630804,0.7115832003718028,0.6842802472594629,0.9072355845587233
105,0.749880404786002,0.7094036530658754,0.6857521342185444,0.9054850616067657
106,0.7435142594296228,0.722323659045387,0.6864880776980852,0.9046894054501275
107,0.747598896048545,0.7171355637104663,0.6856049455226363,0.9056934455159064
108,0.7475620975226794,0.7142941352656487,0.685457756826728,0.9054116368785058
109,0.7474149034060572,0.7169740602239734,0.686340889002177,0.9043064894380027
110,0.7486292548341935,0.7156309263138126,0.6860465116103607,0.9044389566464182
111,0.7458693652297778,0.7123069793846811,0.6857521342185444,0.90537461104167
112,0.7481876724996803,0.7163094518989627,0.6850161907390037,0.903805084217286
113,0.7492180312831356,0.7133420485713226,0.6858993229144525,0.9056503134051737
114,0.7479668813258437,0.7153758033920892,0.6853105681308199,0.9038016546077857
115,0.749990800369082,0.7111342783377822,0.685457756826728,0.9026686604632888
116,0.7484820607241514,0.7169403233348282,0.6861937003062689,0.9046494988858927
117,0.7524931002803756,0.7096825231953071,0.6858993229144525,0.9040546444257568
118,0.7448390064441291,0.71672607862741,0.6847218133471873,0.9046762987624767
119,0.7491076356967655,0.7171859024704983,0.6856049455226363,0.9047070234391069
120,0.7496596136198421,0.7162542682891607,0.6856049455226363,0.9053294689542306
121,0.7467525299053841,0.7182479058873686,0.685457756826728,0.9050093777291313
122,0.7462373505103664,0.7201987768316225,0.6857521342185444,0.9046026530390737
123,0.7457589696477944,0.7127822845752018,0.6861937003062689,0.9049776265612062
124,0.7443974241074226,0.7164521388735592,0.686340889002177,0.904596627600796
125,0.7494020239256233,0.7148854867997472,0.6857521342185444,0.9043911120489411
126,0.7471573137096451,0.7194191849418156,0.685457756826728,0.905212348125807
127,0.748482060721958,0.7153252240135347,0.6841330585635547,0.9057652293179433
128,0.7452437902527768,0.717625583110869,0.6861937003062689,0.9044695266878602
129,0.7509107635716505,0.7132658866971814,0.685457756826728,0.9039987248113867
130,0.7486292548320002,0.7159542918172361,0.6857521342185444,0.9052425617149797
131,0.7484084636658402,0.714329567115682,0.6858993229144525,0.904343535031927
132,0.7469733210737374,0.716166558338067,0.6848690020430955,0.9049457336545939
133,0.7452805887786423,0.715747857930579,0.685457756826728,0.9054392183532356
134,0.7484820607241514,0.7101335786917721,0.6857521342185444,0.9041242325590189
135,0.7470469181232751,0.7170598156395152,0.6856049455226363,0.904432910328091
136,0.7457221711175422,0.717086263325857,0.6857521342185444,0.9044045135488502
137,0.7480772769133104,0.7204900963589371,0.6858993229144525,0.9049750481032258
138,0.7477460901585871,0.7137828188679475,0.6850161907390037,0.9057409788778259
139,0.750285188596843,0.7131914262455762,0.685457756826728,0.9042750119917317
140,0.7458693652275844,0.717620842193614,0.6851633794349118,0.9046669368151534
141,0.7462373505081731,0.7152241107270382,0.6841330585635547,0.9053539818162106
142,0.7484820607241514,0.7128710748826899,0.6838386811717384,0.9052858261420581
143,0.7471205151859729,0.7180705821854101,0.6850161907390037,0.9039862199779957
144,0.7481508739694281,0.7160848519861315,0.686340889002177,0.9042827232922039
145,0.745170193196659,0.7172109615769865,0.6850161907390037,0.9046817706688944
146,0.7463845446204086,0.7153376183163275,0.6856049455226363,0.9045486068037772
147,0.7487764489442357,0.7175490088669005,0.686340889002177,0.9058186835950706
148,0.7466789328426863,0.7125010088264339,0.6856049455226363,0.9042979907666651
149,0.7508371665177261,0.710589350285394,0.6857521342185444,0.9046482519082965
150,0.7469365225412918,0.7153526976444136,0.6860465116103607,0.9057289143678262
151,0.7467525299009974,0.718010541578993,0.6860465116103607,0.9045954858130274
152,0.7481140754413692,0.7152820590799186,0.6848690020430955,0.9055431012655308
153,0.7470837166579141,0.7174545981846715,0.6847218133471873,0.9037906988810398
154,0.7468629254851741,0.7165558569916038,0.6858993229144525,0.9048395939423541
155,0.7477092916327216,0.7132366272892114,0.6857521342185444,0.9045963995871489
